#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HSP90AA1	GNAI2	1851814	1849590	9606.ENSP00000335153	9606.ENSP00000312999	0	0	0	0	0	0.091	0	0.192	0.234
FKBP1A	CHP1	1857423	1851881	9606.ENSP00000371138	9606.ENSP00000335632	0	0	0	0	0.043	0.119	0	0.164	0.234
LYST	RAP1B	1857858	1844015	9606.ENSP00000374443	9606.ENSP00000250559	0	0	0	0	0.214	0.054	0	0.052	0.234
FKBP1A	LCK	1857423	1852042	9606.ENSP00000371138	9606.ENSP00000337825	0	0	0	0	0	0.101	0	0.183	0.234
COX8A	SPCS1	1850328	1843331	9606.ENSP00000321260	9606.ENSP00000233025	0	0	0	0	0.234	0	0	0	0.234
CYBB	HSP90AA1	1856898	1851814	9606.ENSP00000367851	9606.ENSP00000335153	0	0	0	0	0	0	0	0.234	0.234
MCL1	CTSB	1854935	1852546	9606.ENSP00000358022	9606.ENSP00000342070	0	0	0	0	0.054	0	0	0.224	0.234
CSTA	TYROBP	1845556	1845185	9606.ENSP00000264474	9606.ENSP00000262629	0	0	0	0	0.234	0	0	0	0.234
POMP	GNG5	1857291	1855316	9606.ENSP00000370222	9606.ENSP00000359675	0	0	0	0	0.188	0	0	0.095	0.234
CLEC7A	IQGAP1	1848422	1846003	9606.ENSP00000302569	9606.ENSP00000268182	0	0	0	0	0.233	0	0	0	0.234
LYST	YWHAZ	1857858	1849183	9606.ENSP00000374443	9606.ENSP00000309503	0	0	0	0	0	0.221	0	0.055	0.233
PKM	YWHAB	1850212	1848151	9606.ENSP00000320171	9606.ENSP00000300161	0	0	0	0	0.054	0.094	0	0.177	0.233
HCK	PLBD1	1856392	1843571	9606.ENSP00000365012	9606.ENSP00000240617	0	0	0	0	0.233	0	0	0	0.233
FYN	NPM1	1853081	1847808	9606.ENSP00000346671	9606.ENSP00000296930	0	0	0	0	0	0.145	0	0.140	0.233
SERF2	COX6B1	1859248	1843826	9606.ENSP00000387187	9606.ENSP00000246554	0	0	0	0	0.233	0	0	0	0.233
GSTP1	ENO1	1858630	1843405	9606.ENSP00000381607	9606.ENSP00000234590	0	0	0	0	0.100	0	0	0.183	0.233
GNAI2	CFL1	1849590	1849206	9606.ENSP00000312999	9606.ENSP00000309629	0	0	0	0	0.180	0	0	0.103	0.233
MSN	PFN1	1853976	1843040	9606.ENSP00000353408	9606.ENSP00000225655	0	0	0	0	0.114	0.066	0	0.147	0.233
HSP90B1	SEC11A	1848102	1846006	9606.ENSP00000299767	9606.ENSP00000268220	0.068	0	0	0	0.119	0	0	0.141	0.233
PDIA3	MYL12B	1848170	1843461	9606.ENSP00000300289	9606.ENSP00000237500	0	0	0	0	0.058	0.070	0	0.195	0.233
YWHAH	ENO1	1843937	1843405	9606.ENSP00000248975	9606.ENSP00000234590	0	0	0	0	0.128	0.097	0	0.103	0.233
S100A11	PFN1	1846206	1843040	9606.ENSP00000271638	9606.ENSP00000225655	0	0	0	0	0.101	0	0	0.182	0.233
LCK	ABI3	1852042	1843063	9606.ENSP00000337825	9606.ENSP00000225941	0	0	0	0	0.093	0.170	0	0.063	0.233
POMP	UBC	1857291	1852861	9606.ENSP00000370222	9606.ENSP00000344818	0	0	0	0	0.074	0.115	0	0.139	0.233
MYL6	CORO1A	1862334	1842723	9606.ENSP00000446714	9606.ENSP00000219150	0	0	0	0	0.093	0.169	0	0.064	0.232
LDHA	COX5B	1862289	1844605	9606.ENSP00000445175	9606.ENSP00000258424	0	0	0	0	0.119	0	0	0.164	0.232
CFL1	NPM1	1849206	1847808	9606.ENSP00000309629	9606.ENSP00000296930	0	0	0	0	0.056	0.135	0	0.135	0.232
ALDOA	CTSD	1851945	1843439	9606.ENSP00000336927	9606.ENSP00000236671	0	0	0	0	0.094	0	0	0.186	0.232
TPI1	CTSC	1843191	1843108	9606.ENSP00000229270	9606.ENSP00000227266	0	0	0	0	0.052	0	0	0.223	0.232
MCL1	PRELID1	1854935	1848373	9606.ENSP00000358022	9606.ENSP00000302114	0	0	0	0	0	0	0	0.233	0.232
YWHAZ	EEF2	1849183	1849021	9606.ENSP00000309503	9606.ENSP00000307940	0	0	0	0	0.060	0.118	0	0.147	0.232
GNB2L1	ATP5G2	1861691	1858187	9606.ENSP00000426909	9606.ENSP00000377878	0	0	0	0	0.230	0	0	0.044	0.232
NPM1	S100A11	1847808	1846206	9606.ENSP00000296930	9606.ENSP00000271638	0	0	0	0	0	0.135	0	0.148	0.231
LDHA	YWHAH	1862289	1843937	9606.ENSP00000445175	9606.ENSP00000248975	0	0	0	0	0.144	0.098	0	0.083	0.231
MSN	ITGB2	1853976	1848511	9606.ENSP00000353408	9606.ENSP00000303242	0	0	0	0	0.057	0	0	0.218	0.231
CHP1	RAC2	1851881	1843949	9606.ENSP00000335632	9606.ENSP00000249071	0	0	0	0	0.046	0.112	0	0.165	0.231
RHOG	ITGB2	1852220	1848511	9606.ENSP00000339467	9606.ENSP00000303242	0	0	0	0	0.130	0	0	0.151	0.231
FGR	JUND	1856028	1844164	9606.ENSP00000363115	9606.ENSP00000252818	0	0	0	0	0.048	0.174	0	0.101	0.231
CTSS	MYO1G	1854929	1844638	9606.ENSP00000357981	9606.ENSP00000258787	0	0	0	0	0.105	0.094	0	0.128	0.231
CASP1	SLC7A7	1860827	1846977	9606.ENSP00000410076	9606.ENSP00000285850	0	0	0	0	0.136	0	0	0.146	0.231
CFL1	ATP5B	1849206	1845043	9606.ENSP00000309629	9606.ENSP00000262030	0	0	0	0	0.155	0	0	0.127	0.231
OAZ1	MYL6	1863856	1862334	9606.ENSP00000464146	9606.ENSP00000446714	0	0	0	0	0.226	0	0	0.047	0.231
LYST	IQGAP1	1857858	1846003	9606.ENSP00000374443	9606.ENSP00000268182	0	0	0	0	0.230	0	0	0	0.230
DBI	UQCRH	1862158	1849197	9606.ENSP00000440698	9606.ENSP00000309565	0	0	0	0	0.213	0	0	0.061	0.230
NCOA4	HNRNPA3	1859869	1858016	9606.ENSP00000395465	9606.ENSP00000376309	0	0	0	0	0	0	0	0.231	0.230
AHNAK	CFL1	1856799	1849206	9606.ENSP00000367263	9606.ENSP00000309629	0	0	0	0	0	0	0	0.231	0.230
TYROBP	GAPDH	1845185	1843185	9606.ENSP00000262629	9606.ENSP00000229239	0	0	0	0	0	0	0	0.231	0.230
PLAUR	CFL1	1852201	1849206	9606.ENSP00000339328	9606.ENSP00000309629	0	0	0	0	0	0	0	0.231	0.230
POMP	ATP5L	1857291	1848205	9606.ENSP00000370222	9606.ENSP00000300688	0	0	0	0	0.229	0	0	0	0.230
MSN	ARHGDIB	1853976	1843176	9606.ENSP00000353408	9606.ENSP00000228945	0	0	0	0	0.094	0.066	0	0.162	0.230
CHP1	CORO1A	1851881	1842723	9606.ENSP00000335632	9606.ENSP00000219150	0	0	0	0	0.093	0.169	0	0.061	0.230
HSP90AA1	PCBP1	1851814	1848744	9606.ENSP00000335153	9606.ENSP00000305556	0	0	0	0	0.053	0.144	0	0.126	0.230
CD302	CLEC4A	1844662	1843201	9606.ENSP00000259053	9606.ENSP00000229332	0	0	0	0	0.115	0	0	0.166	0.230
FLT3LG	LGALS3	1864052	1844285	9606.ENSP00000468977	9606.ENSP00000254301	0	0	0	0	0	0	0	0.231	0.230
MYL6	PGAM1	1862334	1855378	9606.ENSP00000446714	9606.ENSP00000359991	0	0	0	0	0.072	0.170	0	0.081	0.230
RAP1B	EIF3E	1844015	1842805	9606.ENSP00000250559	9606.ENSP00000220849	0	0	0	0	0.053	0.169	0	0.100	0.230
GSTP1	HSP90AA1	1858630	1851814	9606.ENSP00000381607	9606.ENSP00000335153	0	0	0	0	0	0	0	0.230	0.229
CYBB	PLAUR	1856898	1852201	9606.ENSP00000367851	9606.ENSP00000339328	0	0	0	0	0	0	0	0.230	0.229
FYN	CLEC7A	1853081	1848422	9606.ENSP00000346671	9606.ENSP00000302569	0	0	0	0	0.178	0.042	0	0.099	0.229
MPEG1	CD53	1854104	1846188	9606.ENSP00000354335	9606.ENSP00000271324	0	0	0	0	0.130	0	0	0.151	0.229
ACTR2	YWHAQ	1856793	1843478	9606.ENSP00000367220	9606.ENSP00000238081	0	0	0	0	0.133	0.099	0	0.092	0.229
FKBP1A	PGAM1	1857423	1855378	9606.ENSP00000371138	9606.ENSP00000359991	0	0	0	0	0.147	0.048	0	0.126	0.229
HCK	MCL1	1856392	1854935	9606.ENSP00000365012	9606.ENSP00000358022	0	0	0	0	0.053	0.045	0	0.215	0.228
EIF5A	EIF3F	1851909	1849251	9606.ENSP00000336702	9606.ENSP00000310040	0	0	0	0	0.174	0.096	0	0.049	0.228
TALDO1	YWHAB	1850327	1848151	9606.ENSP00000321259	9606.ENSP00000300161	0	0	0	0	0.138	0	0	0.139	0.228
CAP1	RAP1B	1855757	1844015	9606.ENSP00000361878	9606.ENSP00000250559	0	0	0	0	0.085	0.075	0	0.161	0.228
CYBB	CLEC4A	1856898	1843201	9606.ENSP00000367851	9606.ENSP00000229332	0	0	0	0	0.225	0	0	0.044	0.228
FYN	RTN4	1853081	1852043	9606.ENSP00000346671	9606.ENSP00000337838	0	0	0	0	0	0.148	0	0.130	0.228
B2M	HSP90B1	1862817	1848102	9606.ENSP00000452780	9606.ENSP00000299767	0	0	0	0	0	0	0	0.229	0.228
TALDO1	EEF2	1850327	1849021	9606.ENSP00000321259	9606.ENSP00000307940	0	0	0	0	0.045	0	0	0.225	0.228
BTF3	EIF3K	1857250	1843908	9606.ENSP00000369965	9606.ENSP00000248342	0	0	0	0	0.207	0	0	0.067	0.228
FGL2	CFP	1843920	1843854	9606.ENSP00000248598	9606.ENSP00000247153	0	0	0	0	0.227	0	0	0	0.228
PGAM1	GSTO1	1855378	1855084	9606.ENSP00000359991	9606.ENSP00000358727	0	0	0	0	0.154	0	0	0.125	0.228
EIF5A	PRELID1	1851909	1848373	9606.ENSP00000336702	9606.ENSP00000302114	0	0	0	0	0.228	0	0	0	0.228
ARHGEF1	RAP1B	1851978	1844015	9606.ENSP00000337261	9606.ENSP00000250559	0	0	0	0	0	0.134	0	0.145	0.228
TLN1	CAPZB	1849837	1845501	9606.ENSP00000316029	9606.ENSP00000264202	0	0	0	0	0.052	0	0	0.218	0.227
PSMB9	CTSS	1856192	1854929	9606.ENSP00000363993	9606.ENSP00000357981	0	0	0	0	0.101	0	0	0.176	0.227
CAP1	ALDOA	1855757	1851945	9606.ENSP00000361878	9606.ENSP00000336927	0	0	0	0	0	0	0	0.227	0.227
CAP1	CORO1A	1855757	1842723	9606.ENSP00000361878	9606.ENSP00000219150	0	0	0	0	0.099	0	0	0.177	0.227
POMP	TCEB2	1857291	1845114	9606.ENSP00000370222	9606.ENSP00000262306	0	0	0	0	0.228	0	0	0	0.227
NCF2	PLBD1	1854612	1843571	9606.ENSP00000356505	9606.ENSP00000240617	0	0	0	0	0.228	0	0	0	0.227
TCEB2	COX5B	1845114	1844605	9606.ENSP00000262306	9606.ENSP00000258424	0	0	0	0	0.227	0	0	0	0.227
PGK1	TPM3	1855883	1854817	9606.ENSP00000362413	9606.ENSP00000357516	0	0	0	0	0.099	0	0	0.177	0.227
FGR	PLBD1	1856028	1843571	9606.ENSP00000363115	9606.ENSP00000240617	0	0	0	0	0.228	0	0	0	0.227
ALDOA	COX6B1	1851945	1843826	9606.ENSP00000336927	9606.ENSP00000246554	0	0	0	0	0.199	0	0	0.073	0.227
SRSF5	EIF3E	1858188	1842805	9606.ENSP00000377892	9606.ENSP00000220849	0	0	0	0	0.099	0.178	0	0	0.227
GNAI2	GAPDH	1849590	1843185	9606.ENSP00000312999	9606.ENSP00000229239	0	0	0	0	0	0	0	0.227	0.227
MYL6	MSN	1862334	1853976	9606.ENSP00000446714	9606.ENSP00000353408	0	0	0	0	0.060	0	0	0.210	0.226
CASP1	FYN	1860827	1853081	9606.ENSP00000410076	9606.ENSP00000346671	0	0	0	0	0.116	0	0	0.160	0.226
FLNA	ANXA5	1855120	1847746	9606.ENSP00000358866	9606.ENSP00000296511	0	0	0	0	0.063	0.046	0	0.204	0.226
PSMA7	PPIB	1855365	1848121	9606.ENSP00000359910	9606.ENSP00000300026	0	0	0	0	0.221	0	0	0.048	0.226
BLOC1S1	COX6B1	1862423	1843826	9606.ENSP00000447537	9606.ENSP00000246554	0	0	0	0	0.226	0	0	0	0.226
GNB2L1	GNAI2	1861691	1849590	9606.ENSP00000426909	9606.ENSP00000312999	0	0	0	0	0	0.120	0	0.157	0.226
UBC	COX5B	1852861	1844605	9606.ENSP00000344818	9606.ENSP00000258424	0	0	0	0	0.112	0.162	0	0	0.226
MYL6	TPI1	1862334	1843191	9606.ENSP00000446714	9606.ENSP00000229270	0	0	0	0	0.047	0	0	0.221	0.226
N4BP2L2	RAP1B	1858722	1844015	9606.ENSP00000382328	9606.ENSP00000250559	0	0	0	0	0.226	0	0	0	0.226
SH2D1A	PYHIN1	1855413	1854742	9606.ENSP00000360181	9606.ENSP00000357122	0	0	0	0	0.227	0	0	0	0.226
LCK	CORO1A	1852042	1842723	9606.ENSP00000337825	9606.ENSP00000219150	0	0	0	0	0.207	0	0	0.063	0.226
PDIA3	CORO1A	1848170	1842723	9606.ENSP00000300289	9606.ENSP00000219150	0	0	0	0	0.107	0	0	0.168	0.226
MPEG1	ITGB2	1854104	1848511	9606.ENSP00000354335	9606.ENSP00000303242	0	0	0	0	0.174	0	0	0.101	0.226
RHOA	LCP1	1860210	1849816	9606.ENSP00000400175	9606.ENSP00000315757	0	0	0	0	0.058	0	0	0.212	0.226
FLNA	ARHGEF1	1855120	1851978	9606.ENSP00000358866	9606.ENSP00000337261	0	0	0	0	0.058	0.109	0	0.151	0.225
RBM3	HSP90AA1	1856553	1851814	9606.ENSP00000365946	9606.ENSP00000335153	0	0	0	0	0.048	0	0	0.220	0.225
BTF3	ATP5B	1857250	1845043	9606.ENSP00000369965	9606.ENSP00000262030	0	0	0	0	0.201	0	0	0.070	0.225
TPM3	MSN	1854817	1853976	9606.ENSP00000357516	9606.ENSP00000353408	0	0	0	0	0.054	0	0	0.215	0.225
COX8A	PFN1	1850328	1843040	9606.ENSP00000321260	9606.ENSP00000225655	0	0	0	0	0.195	0	0	0.077	0.225
FLT3LG	PGK1	1864052	1855883	9606.ENSP00000468977	9606.ENSP00000362413	0	0	0	0	0	0	0	0.226	0.225
OAZ1	GAPDH	1863856	1843185	9606.ENSP00000464146	9606.ENSP00000229239	0	0	0	0	0.103	0	0	0.172	0.225
FGR	PGK1	1856028	1855883	9606.ENSP00000363115	9606.ENSP00000362413	0	0	0	0	0.046	0.147	0	0.125	0.225
NPC2	ASAH1	1862740	1857426	9606.ENSP00000451112	9606.ENSP00000371152	0	0	0	0	0.055	0	0	0.214	0.225
YWHAB	TPI1	1848151	1843191	9606.ENSP00000300161	9606.ENSP00000229270	0	0	0	0	0.061	0.066	0	0.187	0.225
SEPT7	GNAI2	1858681	1849590	9606.ENSP00000381992	9606.ENSP00000312999	0	0	0	0	0.164	0	0	0.111	0.225
LYST	PTP4A2	1857858	1852872	9606.ENSP00000374443	9606.ENSP00000344909	0	0	0	0	0.132	0	0	0.143	0.225
NCF2	RHOG	1854612	1852220	9606.ENSP00000356505	9606.ENSP00000339467	0	0	0	0	0.054	0	0	0.214	0.225
FYN	ZEB2	1853081	1848412	9606.ENSP00000346671	9606.ENSP00000302501	0	0	0	0	0.212	0	0	0.057	0.225
HSP90AA1	CIRBP	1851814	1850491	9606.ENSP00000335153	9606.ENSP00000322887	0	0	0	0	0.048	0	0	0.220	0.225
GMFG	TRAF3IP3	1864741	1854498	9606.ENSP00000472249	9606.ENSP00000355991	0	0	0	0	0.185	0	0	0.087	0.224
HSP90AA1	MYL12B	1851814	1843461	9606.ENSP00000335153	9606.ENSP00000237500	0	0	0	0	0.100	0	0	0.173	0.224
PPT1	GAPDH	1859833	1843185	9606.ENSP00000394863	9606.ENSP00000229239	0	0	0	0	0.064	0	0	0.205	0.224
CTSS	PTPRE	1854929	1844313	9606.ENSP00000357981	9606.ENSP00000254667	0	0	0	0	0.224	0	0	0.041	0.224
FLNA	RAC2	1855120	1843949	9606.ENSP00000358866	9606.ENSP00000249071	0	0	0	0	0.058	0	0	0.210	0.224
PGAM1	ANXA5	1855378	1847746	9606.ENSP00000359991	9606.ENSP00000296511	0	0	0	0	0.093	0.053	0	0.169	0.224
AP2S1	TCEB2	1845323	1845114	9606.ENSP00000263270	9606.ENSP00000262306	0	0	0	0	0.178	0	0	0.094	0.224
SRGN	ARHGDIB	1843628	1843176	9606.ENSP00000242465	9606.ENSP00000228945	0	0	0	0	0.192	0	0	0.079	0.224
LCP1	YWHAZ	1849816	1849183	9606.ENSP00000315757	9606.ENSP00000309503	0	0	0	0	0.148	0	0	0.127	0.224
LYST	FYN	1857858	1853081	9606.ENSP00000374443	9606.ENSP00000346671	0	0	0	0	0.181	0.052	0	0.081	0.224
CSF3R	NCF2	1855831	1854612	9606.ENSP00000362195	9606.ENSP00000356505	0	0	0	0	0.157	0	0	0.117	0.224
TKT	RTN4	1860530	1852043	9606.ENSP00000405455	9606.ENSP00000337838	0	0	0	0	0.210	0	0	0.058	0.224
LDHA	SEC11A	1862289	1846006	9606.ENSP00000445175	9606.ENSP00000268220	0.045	0	0	0	0.126	0	0	0.144	0.224
TPM3	PDIA3	1854817	1848170	9606.ENSP00000357516	9606.ENSP00000300289	0	0	0	0	0.053	0	0	0.214	0.224
CASP1	LGALS3	1860827	1844285	9606.ENSP00000410076	9606.ENSP00000254301	0	0	0	0	0.056	0	0	0.212	0.224
VAMP2	CTSD	1849692	1843439	9606.ENSP00000314214	9606.ENSP00000236671	0	0	0	0	0.045	0.054	0	0.210	0.224
FLT3LG	FKBP1A	1864052	1857423	9606.ENSP00000468977	9606.ENSP00000371138	0	0	0	0	0	0	0	0.225	0.224
FGR	MYL12B	1856028	1843461	9606.ENSP00000363115	9606.ENSP00000237500	0	0	0	0	0.054	0.135	0	0.128	0.224
C10orf54	C5AR1	1858253	1853142	9606.ENSP00000378409	9606.ENSP00000347197	0	0	0	0	0.225	0	0	0	0.224
S100A6	ANXA5	1854857	1847746	9606.ENSP00000357708	9606.ENSP00000296511	0	0	0	0	0.114	0	0	0.160	0.223
PLAUR	S100A11	1852201	1846206	9606.ENSP00000339328	9606.ENSP00000271638	0	0	0	0	0.156	0	0	0.117	0.223
MYL6	PDIA3	1862334	1848170	9606.ENSP00000446714	9606.ENSP00000300289	0	0	0	0	0.054	0.070	0	0.187	0.223
ATP6V0B	AP2S1	1861883	1845323	9606.ENSP00000431605	9606.ENSP00000263270	0	0	0	0	0.210	0	0	0.056	0.223
MYL6	RAP1B	1862334	1844015	9606.ENSP00000446714	9606.ENSP00000250559	0	0	0	0	0.046	0.112	0	0.157	0.223
LDHA	CTSB	1862289	1852546	9606.ENSP00000445175	9606.ENSP00000342070	0	0	0	0	0.053	0	0	0.213	0.223
GSTP1	TPI1	1858630	1843191	9606.ENSP00000381607	9606.ENSP00000229270	0	0	0	0	0.056	0	0	0.211	0.223
TMEM123	CMTM6	1858574	1842431	9606.ENSP00000381204	9606.ENSP00000205636	0	0	0	0	0.223	0	0	0	0.223
PPIB	TPI1	1848121	1843191	9606.ENSP00000300026	9606.ENSP00000229270	0	0	0	0	0.092	0	0	0.180	0.223
MYO1F	FERMT3	1852870	1846622	9606.ENSP00000344871	9606.ENSP00000279227	0	0	0	0	0.189	0	0	0.081	0.223
MYL6	YWHAB	1862334	1848151	9606.ENSP00000446714	9606.ENSP00000300161	0	0	0	0	0.074	0.065	0	0.175	0.223
UBA52	POMP	1859324	1857291	9606.ENSP00000388107	9606.ENSP00000370222	0	0	0	0	0.132	0.097	0	0.089	0.223
FGR	CLEC7A	1856028	1848422	9606.ENSP00000363115	9606.ENSP00000302569	0	0	0	0	0.159	0.042	0	0.113	0.223
ATP5G2	PKM	1858187	1850212	9606.ENSP00000377878	9606.ENSP00000320171	0	0	0	0	0.140	0	0	0.132	0.222
AAK1	LYST	1859169	1857858	9606.ENSP00000386456	9606.ENSP00000374443	0	0	0	0	0.222	0	0	0	0.222
ANXA6	HSP90B1	1853064	1848102	9606.ENSP00000346550	9606.ENSP00000299767	0	0	0	0	0	0.072	0	0.196	0.222
GMFG	HCK	1864741	1856392	9606.ENSP00000472249	9606.ENSP00000365012	0	0	0	0	0.221	0	0	0	0.222
MYL6	COX5B	1862334	1844605	9606.ENSP00000446714	9606.ENSP00000258424	0	0	0	0	0.210	0	0	0.054	0.222
CLEC12A	TYROBP	1853232	1845185	9606.ENSP00000347916	9606.ENSP00000262629	0	0	0	0	0.055	0.071	0	0.185	0.222
ITGB2	MYO1G	1848511	1844638	9606.ENSP00000303242	9606.ENSP00000258787	0	0	0	0	0.114	0.147	0	0.053	0.222
DBI	CFL1	1862158	1849206	9606.ENSP00000440698	9606.ENSP00000309629	0	0	0	0	0.084	0.104	0	0.128	0.222
CAP1	MSN	1855757	1853976	9606.ENSP00000361878	9606.ENSP00000353408	0	0	0	0	0.144	0	0	0.127	0.222
PLAUR	LGALS3	1852201	1844285	9606.ENSP00000339328	9606.ENSP00000254301	0	0	0	0	0.055	0	0	0.211	0.222
CYBB	FGL2	1856898	1843920	9606.ENSP00000367851	9606.ENSP00000248598	0	0	0	0	0.222	0	0	0	0.222
PSME1	GAPDH	1857560	1843185	9606.ENSP00000372155	9606.ENSP00000229239	0	0	0	0	0.108	0	0	0.164	0.222
HMHA1	CORO1A	1849901	1842723	9606.ENSP00000316772	9606.ENSP00000219150	0	0	0	0	0.221	0	0	0	0.222
YWHAH	GAPDH	1843937	1843185	9606.ENSP00000248975	9606.ENSP00000229239	0	0	0	0	0.058	0.089	0	0.167	0.222
CASP1	RAC2	1860827	1843949	9606.ENSP00000410076	9606.ENSP00000249071	0	0	0	0	0.126	0	0	0.144	0.222
C12orf75	FAM108A1	1862516	1844031	9606.ENSP00000448536	9606.ENSP00000250974	0	0	0	0	0	0	0	0.222	0.222
NDUFB1	ATP5E	1851285	1843692	9606.ENSP00000330787	9606.ENSP00000243997	0	0	0	0	0.151	0	0	0.120	0.221
CFL1	EEF2	1849206	1849021	9606.ENSP00000309629	9606.ENSP00000307940	0	0	0	0	0.061	0	0	0.205	0.221
YWHAZ	NPM1	1849183	1847808	9606.ENSP00000309503	9606.ENSP00000296930	0	0	0	0	0.056	0.140	0	0.117	0.221
PKM	ANXA5	1850212	1847746	9606.ENSP00000320171	9606.ENSP00000296511	0	0	0	0	0	0	0	0.221	0.221
GSTO1	GAPDH	1855084	1843185	9606.ENSP00000358727	9606.ENSP00000229239	0	0	0	0	0.100	0	0	0.170	0.221
PGK1	LGALS3	1855883	1844285	9606.ENSP00000362413	9606.ENSP00000254301	0	0	0	0	0	0	0	0.221	0.221
GNB2L1	YWHAB	1861691	1848151	9606.ENSP00000426909	9606.ENSP00000300161	0	0	0	0	0.090	0	0	0.179	0.221
FERMT3	VASP	1846622	1843785	9606.ENSP00000279227	9606.ENSP00000245932	0	0	0	0	0.049	0	0	0.215	0.221
COX8A	PCBP1	1850328	1848744	9606.ENSP00000321260	9606.ENSP00000305556	0	0	0	0	0.072	0	0	0.195	0.221
CAP1	RAC2	1855757	1843949	9606.ENSP00000361878	9606.ENSP00000249071	0	0	0	0	0.121	0.067	0	0.127	0.221
FLNA	ENO1	1855120	1843405	9606.ENSP00000358866	9606.ENSP00000234590	0	0	0	0	0.054	0	0	0.211	0.221
COX8A	EIF3K	1850328	1843908	9606.ENSP00000321260	9606.ENSP00000248342	0	0	0	0	0.207	0	0	0.057	0.221
UBA52	SET	1859324	1855735	9606.ENSP00000388107	9606.ENSP00000361777	0	0	0	0	0.140	0	0	0.131	0.221
LYST	YWHAQ	1857858	1843478	9606.ENSP00000374443	9606.ENSP00000238081	0	0	0	0	0	0.221	0	0	0.221
UBA52	ATP5I	1859324	1848800	9606.ENSP00000388107	9606.ENSP00000306003	0	0	0	0	0.212	0.051	0	0	0.221
GCA	CLEC4A	1859832	1843201	9606.ENSP00000394842	9606.ENSP00000229332	0	0	0	0	0.221	0	0	0	0.221
RHOA	MGST1	1860210	1842163	9606.ENSP00000400175	9606.ENSP00000010404	0	0	0	0	0.053	0	0	0.211	0.221
N4BP2L2	ZEB2	1858722	1848412	9606.ENSP00000382328	9606.ENSP00000302501	0	0	0	0	0.220	0	0	0	0.220
ACTR2	ENO1	1856793	1843405	9606.ENSP00000367220	9606.ENSP00000234590	0	0	0	0	0.074	0.058	0	0.177	0.220
N4BP2L2	IQGAP1	1858722	1846003	9606.ENSP00000382328	9606.ENSP00000268182	0	0	0	0	0.220	0	0	0	0.220
TYROBP	GRN	1845185	1842222	9606.ENSP00000262629	9606.ENSP00000053867	0	0	0	0	0.165	0	0	0.104	0.220
EIF3F	GAPDH	1849251	1843185	9606.ENSP00000310040	9606.ENSP00000229239	0	0	0	0	0.116	0.044	0	0.151	0.220
GSTO1	PDIA3	1855084	1848170	9606.ENSP00000358727	9606.ENSP00000300289	0	0	0	0	0.054	0.101	0	0.156	0.220
N4BP2L2	LYST	1858722	1857858	9606.ENSP00000382328	9606.ENSP00000374443	0	0	0	0	0.220	0	0	0	0.220
RHOA	SAMHD1	1860210	1845231	9606.ENSP00000400175	9606.ENSP00000262878	0	0	0	0	0.052	0	0	0.211	0.220
CDA	ENO1	1856229	1843405	9606.ENSP00000364212	9606.ENSP00000234590	0.048	0	0	0	0	0	0	0.214	0.220
TNFRSF1B	NCF2	1856466	1854612	9606.ENSP00000365435	9606.ENSP00000356505	0	0	0	0	0.158	0	0	0.112	0.220
HCK	HMHA1	1856392	1849901	9606.ENSP00000365012	9606.ENSP00000316772	0	0	0	0	0.153	0.116	0	0	0.220
DBI	TPI1	1862158	1843191	9606.ENSP00000440698	9606.ENSP00000229270	0	0	0	0	0.135	0	0	0.135	0.220
FLNA	SAMHD1	1855120	1845231	9606.ENSP00000358866	9606.ENSP00000262878	0	0	0	0	0	0	0	0.220	0.220
VASP	ABI3	1843785	1843063	9606.ENSP00000245932	9606.ENSP00000225941	0	0	0	0	0.067	0.126	0	0.120	0.220
SUN2	GAPDH	1859053	1843185	9606.ENSP00000385616	9606.ENSP00000229239	0	0	0	0	0.099	0	0	0.170	0.220
CTSB	CPVL	1852546	1845743	9606.ENSP00000342070	9606.ENSP00000265394	0	0	0	0	0.131	0	0	0.138	0.219
FGR	MYL12A	1856028	1842673	9606.ENSP00000363115	9606.ENSP00000217652	0	0	0	0	0.054	0.135	0	0.122	0.219
LYST	ZEB2	1857858	1848412	9606.ENSP00000374443	9606.ENSP00000302501	0	0	0	0	0.219	0	0	0	0.219
TKT	YWHAB	1860530	1848151	9606.ENSP00000405455	9606.ENSP00000300161	0	0	0	0	0.055	0.097	0	0.159	0.219
NDUFB1	COX5B	1851285	1844605	9606.ENSP00000330787	9606.ENSP00000258424	0	0	0	0	0.159	0	0	0.108	0.219
UBC	SAMHD1	1852861	1845231	9606.ENSP00000344818	9606.ENSP00000262878	0	0	0	0	0.059	0	0	0.205	0.219
ATP6V0B	GAPDH	1861883	1843185	9606.ENSP00000431605	9606.ENSP00000229239	0	0	0	0	0.130	0.053	0	0.127	0.219
CTSS	ENO1	1854929	1843405	9606.ENSP00000357981	9606.ENSP00000234590	0	0	0	0	0.056	0	0	0.206	0.219
RTN4	TALDO1	1852043	1850327	9606.ENSP00000337838	9606.ENSP00000321259	0	0	0	0	0.186	0	0	0.080	0.219
FYN	CTSD	1853081	1843439	9606.ENSP00000346671	9606.ENSP00000236671	0	0	0	0	0.055	0.094	0	0.161	0.219
